# x, y
4.772039413452148438e+00 -8.900966255895328416e-01 -7.974136110123433152e-01 7.704909634938137408e-01 -2.826945020331914638e-01
4.851573467254638672e+00 -8.271627426692936824e-01 -8.183663023712725026e-01 8.121202635408747428e-01 -2.434992973447262232e-01
4.931107521057128906e+00 -7.609085402776267770e-01 -8.360293357338894893e-01 8.539607037392402678e-01 -1.998784293300022996e-01
5.010641574859619141e+00 -6.913239869713077024e-01 -8.500272636845550567e-01 8.958300505533136615e-01 -1.512249526364947694e-01
5.090175628662109375e+00 -6.184168271370077408e-01 -8.599320271324373266e-01 9.374585416613734346e-01 -9.681945424762873620e-02
5.169709205627441406e+00 -5.422213607949900593e-01 -8.652531522736363057e-01 9.784524831096492736e-01 -3.580882242518106801e-02
5.249243259429931641e+00 -4.628083764302464709e-01 -8.654262460499937415e-01 1.018243211350973620e+00 3.281919030524300257e-02
5.328777313232421875e+00 -3.803046731798759850e-01 -8.597992623589926220e-01 1.056010427783515393e+00 1.102578696091895127e-01
5.408311367034912109e+00 -2.949152714222491589e-01 -8.476173609466376435e-01 1.090574289057275381e+00 1.979019151537283472e-01
5.487845420837402344e+00 -2.069583522142604548e-01 -8.280066089695563569e-01 1.120237849878968683e+00 2.973493887769410038e-01
5.567379474639892578e+00 -1.169148034921875245e-01 -7.999589359226059182e-01 1.142562381142290473e+00 4.103636274131277073e-01
5.646913528442382812e+00 -2.549899722358361931e-02 -7.623231590166544835e-01 1.154055117358413929e+00 5.387482040610472867e-01
5.726447582244873047e+00 6.624172600566335944e-02 -7.138121116915818742e-01 1.149760380981983854e+00 6.840479714024499946e-01
5.805981159210205078e+00 1.567916435346102810e-01 -6.530455977474536322e-01 1.122792453866951368e+00 8.469248207941179052e-01
5.885515213012695312e+00 2.439994003933358968e-01 -5.786611004385618928e-01 1.063980836354359250e+00 1.025990562970747533e+00
5.965049266815185547e+00 3.248958355533444475e-01 -4.895509629906392157e-01 9.621015355614179754e-01 1.215859445790631765e+00
6.044583320617675781e+00 3.955888026796076096e-01 -3.852797975318457691e-01 8.056470103093491542e-01 1.404554130467449369e+00
6.124117374420166016e+00 4.513993896209683720e-01 -2.667009581378300687e-01 5.873728031432255969e-01 1.571496397010381241e+00
6.203651428222656250e+00 4.874799632129895866e-01 -1.366107305069942379e-01 3.115878764540273016e-01 1.689216416070716376e+00
6.283185482025146484e+00 4.999999999999388267e-01 3.028413936228447679e-07 -6.993822405196004824e-07 1.732050807568665141e+00
0.000000000000000000e+00 5.000000000000000000e-01 0.000000000000000000e+00 -0.000000000000000000e+00 1.732050807568877193e+00
0.000000000000000000e+00 5.000000000000000000e-01 0.000000000000000000e+00 -0.000000000000000000e+00 1.732050807568877193e+00
0.000000000000000000e+00 5.000000000000000000e-01 0.000000000000000000e+00 -0.000000000000000000e+00 1.732050807568877193e+00
6.283185482025146484e+00 4.999999999999388267e-01 3.028413936228447679e-07 -6.993822405196004824e-07 1.732050807568665141e+00
0.000000000000000000e+00 5.000000000000000000e-01 0.000000000000000000e+00 -0.000000000000000000e+00 1.732050807568877193e+00
6.283185482025146484e+00 4.999999999999388267e-01 3.028413936228447679e-07 -6.993822405196004824e-07 1.732050807568665141e+00
0.000000000000000000e+00 5.000000000000000000e-01 0.000000000000000000e+00 -0.000000000000000000e+00 1.732050807568877193e+00
6.283185482025146484e+00 4.999999999999388267e-01 3.028413936228447679e-07 -6.993822405196004824e-07 1.732050807568665141e+00
3.141592741012573242e+00 -1.499999999999998224e+00 -5.047356566130095199e-08 3.885456896201649933e-08 -5.773502691896251759e-01
1.570796370506286621e+00 -9.351308913604771123e-01 7.797408739689599688e-01 -7.394815696869931898e-01 -3.094982756175436722e-01
4.712388992309570312e+00 -9.351308502184798588e-01 -7.797408911882889315e-01 7.394815985109415291e-01 -3.094982515832490066e-01
7.853981852531433105e-01 -1.958050213453638166e-01 8.249842793780854944e-01 -1.123489763931165841e+00 3.106967792907935899e-01
3.926990747451782227e+00 -1.361876113441738756e+00 -4.391778384765360199e-01 3.543961138997192561e-01 -5.216204891957419987e-01
2.356194496154785156e+00 -1.361876090911706694e+00 4.391778716375252523e-01 -3.543961434490698337e-01 -5.216204796666663590e-01
5.497786998748779297e+00 -1.958051597342057581e-01 -8.249843176489786156e-01 1.123489724365532183e+00 3.106966125891702513e-01
3.926990926265716553e-01 2.492761388092178398e-01 5.735319963684347710e-01 -1.058999073310778583e+00 1.037626594955187498e+00
3.534291744232177734e+00 -1.465665248514222530e+00 -2.249843791443613683e-01 1.751981845254237669e-01 -5.639818163456616906e-01
1.963495373725891113e+00 -1.186283079023914500e+00 6.298901900999027692e-01 -5.415174203401158515e-01 -4.424988455334882831e-01
5.105088233947753906e+00 -6.043790692854869029e-01 -8.612948144632717185e-01 9.452076391366874830e-01 -8.591125709618474549e-02
1.178097248077392578e+00 -6.043792345508374186e-01 8.612947994420585562e-01 -9.452075484210625822e-01 -8.591138637413298085e-02
4.319689750671386719e+00 -1.186283178003710415e+00 -6.298901092189379547e-01 5.415173308536934682e-01 -4.424988930488028549e-01
2.748893499374389648e+00 -1.465665237376343910e+00 2.249844149983882269e-01 -1.751982131033843759e-01 -5.639818119588515533e-01
5.890486240386962891e+00 2.492761661673449369e-01 -5.735319695624421232e-01 1.058999046979180569e+00 1.037626655538654630e+00
1.963495463132858276e-01 4.274069041130643676e-01 3.239403118671186355e-01 -6.974761518605456789e-01 1.497600425896560727e+00
3.337942123413085938e+00 -1.491428562747058262e+00 -1.131461609025098958e-01 8.734952559903118308e-02 -5.740416682977607099e-01
1.767145872116088867e+00 -1.070425759794692233e+00 7.113092431720439146e-01 -6.390763576151685665e-01 -3.843746095936270701e-01
4.908738613128662109e+00 -7.798789487064486936e-01 -8.314149568977152738e-01 8.421809402565485492e-01 -2.126273236583798576e-01
9.817476868629455566e-01 -4.090029962160656729e-01 8.624324083525386486e-01 -1.043320694848902219e+00 8.256217208811167385e-02
4.123340129852294922e+00 -1.283261617328856019e+00 -5.384012714644518249e-01 4.467364721687390738e-01 -4.874313317819362057e-01
2.552544116973876953e+00 -1.422562971214155425e+00 3.341529187488596064e-01 -2.640467007764829566e-01 -5.467550075271004895e-01
5.694136619567871094e+00 2.901727988629698718e-02 -7.349187289668683842e-01 1.153801523837673315e+00 6.229065741670473111e-01
5.890486240386962891e-01 2.901735323694309976e-02 7.349186893668131493e-01 -1.153801519201097525e+00 6.229066915971516183e-01
3.730641365051269531e+00 -1.422562925046755300e+00 -3.341530143465434310e-01 2.640467804886224568e-01 -5.467549888031151273e-01
2.159844875335693359e+00 -1.283261482418173172e+00 5.384014186646096656e-01 -4.467366159618135213e-01 -4.874312714525476098e-01
5.301437377929687500e+00 -4.090032491033767093e-01 -8.624324283645028455e-01 1.043320580848617896e+00 8.256193170476122667e-02
1.374446749687194824e+00 -7.798789955622540404e-01 8.314149450679232389e-01 -8.421809109651690051e-01 -2.126273548853927498e-01
4.516039371490478516e+00 -1.070425800422704743e+00 -7.113092187361890195e-01 6.390763255595489634e-01 -3.843746308949247958e-01
2.945243120193481445e+00 -1.491428557193984261e+00 1.131461973960720679e-01 -8.734955393443298577e-02 -5.740416661481153593e-01
6.086835861206054688e+00 4.274069740976357279e-01 -3.239401615982500093e-01 6.974758738254380752e-01 1.497600636624909498e+00
9.817477315664291382e-02 4.810255891157546593e-01 1.679035292215886599e-01 -3.805361420601350853e-01 1.667545470939900243e+00
3.239767313003540039e+00 -1.497857908739750776e+00 -5.665417437531403144e-02 4.364356660259991610e-02 -5.765251887466013025e-01
1.668971061706542969e+00 -1.005242841412639088e+00 7.473601898689560263e-01 -6.889369759606167598e-01 -3.493099579095920726e-01
4.810563564300537109e+00 -8.600266238178322364e-01 -8.079514976821008387e-01 7.906199192351629490e-01 -2.642276990592570818e-01
8.835729360580444336e-01 -3.043866526854717702e-01 8.492947449291702311e-01 -1.086996623204713464e+00 1.877714267522013480e-01
4.025165557861328125e+00 -1.324834955854616414e+00 -4.896278910562943953e-01 4.002878739775113104e-01 -5.057485034437372295e-01
2.454369306564331055e+00 -1.394436788760978541e+00 3.872817103649636161e-01 -3.090027056035943853e-01 -5.352371032279258367e-01
5.595962047576904297e+00 -8.417387400802239794e-02 -7.876017234026839731e-01 1.148162015499695210e+00 4.546419993093480105e-01
4.908738434314727783e-01 1.413971551025955398e-01 6.644225064442975670e-01 -1.129408831703805793e+00 8.177021449942007969e-01
3.632466554641723633e+00 -1.446294503646808671e+00 -2.799911324950845048e-01 2.194661199233919058e-01 -5.563022152777724605e-01
2.061670064926147461e+00 -1.237098341059959639e+00 5.852474064060356751e-01 -4.937970149807680564e-01 -4.664398636097873974e-01
5.203262805938720703e+00 -5.091053214762326640e-01 -8.659895033085625027e-01 9.954267056208254694e-01 -7.849702674867772845e-03
1.276272058486938477e+00 -6.946602802803152343e-01 8.494589639652357915e-01 -8.938702101962280322e-01 -1.536281030328938424e-01
4.417864799499511719e+00 -1.130748755019670870e+00 -6.720245576099518336e-01 5.899363190769522092e-01 -4.152767870441188003e-01
2.847068309783935547e+00 -1.480702772483820429e+00 1.693120020314889118e-01 -1.311802449439902485e-01 -5.698746767864316665e-01
5.988660812377929688e+00 3.471467237892654767e-01 -4.601704263420623997e-01 9.218155510472088032e-01 1.272756210479218053e+00
2.945243120193481445e-01 3.471468922808096380e-01 4.601701937047038560e-01 -9.218152197518877378e-01 1.272756649637139414e+00
3.436116933822631836e+00 -1.480702780823343723e+00 -1.693119658028351682e-01 1.311802165075848237e-01 -5.698746800380121158e-01
1.865320682525634766e+00 -1.130748858167409443e+00 6.720244850006448223e-01 -5.899362322063989028e-01 -4.152768386728640237e-01
5.006913185119628906e+00 -6.946603371063421184e-01 -8.494589541986321546e-01 8.938701767741551452e-01 -1.536281439027676610e-01
1.079922437667846680e+00 -5.091052581939505828e-01 8.659895038075900997e-01 -9.954267375481363755e-01 -7.849648366423574511e-03
4.221515178680419922e+00 -1.237098372452125616e+00 -5.852473767530448345e-01 4.937969842979077484e-01 -4.664398781252572235e-01
2.650718688964843750e+00 -1.446294489694683882e+00 2.799911678608955623e-01 -2.194661486835383091e-01 -5.563022097100361885e-01
5.792311668395996094e+00 1.413973862337114529e-01 -6.644223391032411108e-01 1.129408739391240646e+00 8.177025787687565161e-01
6.872233748435974121e-01 -8.417400632326266230e-02 7.876017757960335208e-01 -1.148161995980327310e+00 4.546418166698254493e-01
